iter	Logloss
227	0.2959355427
228	0.2957911582
229	0.2956029579
230	0.2954473074
231	0.2953320537
232	0.295243377
233	0.2949249197
234	0.2947699579
235	0.2945726817
236	0.2945440952
237	0.2943901321
238	0.2943586694
239	0.2941771585
240	0.2940458072
241	0.2939591571
242	0.2938333694
243	0.2936225191
244	0.2935059663
245	0.2934144465
246	0.2932675383
247	0.2930823545
248	0.2929261313
249	0.2928770859
250	0.2928495093
251	0.2928249319
252	0.2927997357
253	0.2927494533
254	0.2926296175
255	0.2925385772
256	0.2923435694
257	0.2922391278
258	0.2920954605
259	0.2918763588
260	0.2918090543
261	0.2917751701
262	0.2917240537
263	0.2916162097
264	0.2914852306
265	0.2913770573
266	0.2912856015
267	0.2912088486
268	0.2911310642
269	0.2911084297
270	0.2910225054
271	0.2908432876
272	0.2905727379
273	0.2903966973
274	0.2902519483
275	0.2901418159
276	0.2900861421
277	0.2899109842
278	0.2898630581
279	0.2897964591
280	0.2896799105
281	0.2896344334
282	0.2894870786
283	0.2893754262
284	0.2891195767
285	0.2890867488
286	0.2889706416
287	0.2888031477
288	0.2886688634
289	0.2885878038
290	0.2884420163
291	0.2883740951
292	0.2883444635
293	0.2882384855
294	0.2882233606
295	0.2881038254
296	0.2880180222
297	0.2878434028
298	0.287723933
299	0.2876534666
300	0.2875208605
301	0.2875040553
302	0.2874489372
303	0.2873647923
304	0.287233881
305	0.287177685
306	0.2870012434
307	0.2868245098
308	0.2868013859
309	0.2866925608
310	0.2865990223
311	0.2864742027
312	0.2863953282
313	0.2862868785
314	0.286101617
315	0.285984521
316	0.2859548136
317	0.2858043691
318	0.285656797
319	0.2855069183
320	0.285492249
321	0.2853787314
322	0.2853187313
323	0.2851168225
324	0.2850533177
325	0.2848360327
326	0.2847889857
327	0.2847102398
328	0.2845326263
329	0.2844571083
330	0.2843138211
331	0.2842437407
332	0.2841797382
333	0.2841290506
334	0.2840197187
335	0.2839130299
336	0.2838680668
337	0.2838161534
338	0.2837048779
339	0.2836782129
340	0.283604418
341	0.2835566819
342	0.2834368611
343	0.2833418966
344	0.2833042222
345	0.283103351
346	0.2830689257
347	0.2830591567
348	0.2829767728
349	0.2828167525
350	0.2826935563
351	0.2824384104
352	0.2823236662
353	0.2821634406
354	0.2820761555
355	0.2820183231
356	0.2819670601
357	0.2818917544
358	0.2818099685
359	0.2816829921
360	0.2815520279
361	0.2814102641
362	0.2813481813
363	0.2811868986
364	0.2810962799
365	0.2808142613
366	0.2807368709
367	0.28071934
368	0.2807050023
369	0.2806569629
370	0.2806283354
371	0.2805596473
372	0.2804748599
373	0.2804101698
374	0.2802867436
375	0.2801037373
376	0.2799388622
377	0.2798345383
378	0.2797090052
379	0.2796710962
380	0.2795985176
381	0.2795580291
382	0.2794901824
383	0.2793449663
384	0.2792669642
385	0.2791778786
386	0.2791501561
387	0.2790432336
388	0.2789707896
389	0.2789111278
390	0.2788095077
391	0.2786551509
392	0.2785936196
393	0.2784563521
394	0.2783938037
395	0.2783727639
396	0.278339185
397	0.2782776813
398	0.2782110875
399	0.278102527
400	0.2779506059
401	0.277823219
402	0.277720798
403	0.2776667415
404	0.2775328653
405	0.2774051869
406	0.277317992
407	0.2773007365
408	0.2772671458
409	0.2770850446
410	0.2770488246
411	0.2768911612
412	0.2766616421
413	0.2765760388
414	0.2765127872
415	0.2764121697
416	0.2762561477
417	0.2761523319
418	0.2761485258
419	0.2761050655
420	0.2759738621
421	0.2759367816
422	0.2758473211
423	0.2758222044
424	0.2756575466
425	0.2756064253
426	0.2754982979
427	0.2753442552
428	0.275216259
429	0.2751242694
430	0.2749652069
431	0.2748207202
432	0.2747187276
433	0.2745646533
434	0.2744520644
435	0.2743681224
436	0.2742850934
437	0.2742340823
438	0.2740958527
439	0.274051368
440	0.2740348425
441	0.2740054025
442	0.273952444
443	0.2738314724
444	0.2737673054
445	0.2736394796
446	0.2735585585
447	0.2734891429
448	0.2733440166
449	0.2731888931
450	0.2731282059
451	0.2730956148
452	0.2730675411
453	0.2730443452
454	0.2729401306
455	0.2729245616
456	0.272872314
457	0.2728381407
458	0.2727557506
459	0.2727171795
460	0.2726536775
461	0.2725571068
462	0.2724347978
463	0.2723635679
464	0.2723512441
465	0.2722396612
466	0.2721166717
467	0.2720227367
468	0.2718466704
469	0.2718016906
470	0.2717852559
471	0.2717124751
472	0.2716540225
473	0.2715888438
474	0.2714757882
475	0.2713816168
476	0.2712589573
477	0.2712455331
478	0.2711452073
479	0.2711045714
480	0.2709750269
481	0.2708888521
482	0.2708796253
483	0.2708616712
484	0.2708024312
485	0.2706986965
486	0.2706267419
487	0.2705659201
488	0.2704995845
489	0.2704862119
490	0.2704758454
491	0.2703521135
492	0.2702576306
493	0.2701763879
494	0.2701202293
495	0.2700104224
496	0.2698186994
497	0.2697942252
498	0.2696684876
499	0.2696214612
